ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,ProductName,standardcost,SubCategory,Category,CustomerName,Gender,Dates,Region,Country,SalesTerritoryGroup,SalesAmount,ProductionCost,Profit,ProfitMargin,Year,MonthName,Quarter,FinancialQuarter,YearMonth
529,2013-07-13,2013-07-25,2013-07-20,23221,8,SO62058,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Mr. Leonard C Rai",M,2013-07-13,Germany,Germany,Europe,3.99,1.49,2.50,62.60,2013,July,Q3,FQ2,2013-Jul
214,2013-07-13,2013-07-25,2013-07-20,23221,8,SO62058,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Leonard C Rai",M,2013-07-13,Germany,Germany,Europe,34.99,13.09,21.90,62.60,2013,July,Q3,FQ2,2013-Jul
483,2013-04-01,2013-04-13,2013-04-08,23756,7,SO55485,1,120.00,"Hitch Rack - 4-Bike",44.88,"Bike Racks",Accessories,"Mr. Omar M Jai",M,2013-04-01,France,France,Europe,120.00,44.88,75.12,62.60,2013,April,Q2,FQ1,2013-Apr
541,2013-04-01,2013-04-13,2013-04-08,23756,7,SO55485,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Mr. Omar M Jai",M,2013-04-01,France,France,Europe,28.99,10.84,18.15,62.60,2013,April,Q2,FQ1,2013-Apr
480,2013-04-01,2013-04-13,2013-04-08,23756,7,SO55485,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Omar M Jai",M,2013-04-01,France,France,Europe,2.29,0.86,1.43,62.60,2013,April,Q2,FQ1,2013-Apr
528,2014-01-05,2014-01-17,2014-01-12,22305,10,SO74403,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Anne H Carlson",F,2014-01-05,"United Kingdom","United Kingdom",Europe,4.99,1.87,3.12,62.60,2014,January,Q1,FQ4,2014-Jan
234,2014-01-05,2014-01-17,2014-01-12,22305,10,SO74403,1,49.99,"Long-Sleeve Logo Jersey, L",38.4923,Jerseys,Clothing,"Ms. Anne H Carlson",F,2014-01-05,"United Kingdom","United Kingdom",Europe,49.99,38.49,11.50,23.00,2014,January,Q1,FQ4,2014-Jan
536,2014-01-05,2014-01-17,2014-01-12,22305,10,SO74403,1,29.99,"ML Mountain Tire",11.2163,"Tires and Tubes",Accessories,"Ms. Anne H Carlson",F,2014-01-05,"United Kingdom","United Kingdom",Europe,29.99,11.22,18.77,62.60,2014,January,Q1,FQ4,2014-Jan
217,2014-01-05,2014-01-17,2014-01-12,22305,10,SO74403,1,34.99,"Sport-100 Helmet, Black",13.0863,Helmets,Accessories,"Ms. Anne H Carlson",F,2014-01-05,"United Kingdom","United Kingdom",Europe,34.99,13.09,21.90,62.60,2014,January,Q1,FQ4,2014-Jan
528,2014-01-02,2014-01-14,2014-01-09,16274,8,SO74296,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Ross E Diaz",M,2014-01-02,Germany,Germany,Europe,4.99,1.87,3.12,62.60,2014,January,Q1,FQ4,2014-Jan
477,2013-10-28,2013-11-09,2013-11-04,21674,8,SO69349,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Ms. Jada S Morris",F,2013-10-28,Germany,Germany,Europe,4.99,1.87,3.12,62.60,2013,October,Q4,FQ3,2013-Oct
529,2014-01-03,2014-01-15,2014-01-10,26820,10,SO74331,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Ms. Carol E Nath",F,2014-01-03,"United Kingdom","United Kingdom",Europe,3.99,1.49,2.50,62.60,2014,January,Q1,FQ4,2014-Jan
530,2013-08-05,2013-08-17,2013-08-12,28430,8,SO63658,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Armando  Suarez",M,2013-08-05,Germany,Germany,Europe,4.99,1.87,3.12,62.60,2013,August,Q3,FQ2,2013-Aug
225,2013-08-05,2013-08-17,2013-08-12,28430,8,SO63658,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Armando  Suarez",M,2013-08-05,Germany,Germany,Europe,8.99,6.92,2.07,23.00,2013,August,Q3,FQ2,2013-Aug
541,2013-08-05,2013-08-17,2013-08-12,28430,8,SO63658,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Mr. Armando  Suarez",M,2013-08-05,Germany,Germany,Europe,28.99,10.84,18.15,62.60,2013,August,Q3,FQ2,2013-Aug
538,2013-06-14,2013-06-26,2013-06-21,29384,10,SO60154,1,21.49,"LL Road Tire",8.0373,"Tires and Tubes",Accessories,"Ms. Latasha  Sanz",F,2013-06-14,"United Kingdom","United Kingdom",Europe,21.49,8.04,13.45,62.60,2013,June,Q2,FQ1,2013-Jun
480,2013-06-14,2013-06-26,2013-06-21,29384,10,SO60154,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Ms. Latasha  Sanz",F,2013-06-14,"United Kingdom","United Kingdom",Europe,2.29,0.86,1.43,62.60,2013,June,Q2,FQ1,2013-Jun
530,2013-10-26,2013-11-07,2013-11-02,13664,10,SO69205,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Larry T Diaz",M,2013-10-26,"United Kingdom","United Kingdom",Europe,4.99,1.87,3.12,62.60,2013,October,Q4,FQ3,2013-Oct
486,2013-10-26,2013-11-07,2013-11-02,13664,10,SO69205,1,159.00,"All-Purpose Bike Stand",59.466,"Bike Stands",Accessories,"Mr. Larry T Diaz",M,2013-10-26,"United Kingdom","United Kingdom",Europe,159.00,59.47,99.53,62.60,2013,October,Q4,FQ3,2013-Oct
541,2013-10-26,2013-11-07,2013-11-02,13664,10,SO69205,1,28.99,"Touring Tire",10.8423,"Tires and Tubes",Accessories,"Mr. Larry T Diaz",M,2013-10-26,"United Kingdom","United Kingdom",Europe,28.99,10.84,18.15,62.60,2013,October,Q4,FQ3,2013-Oct
480,2013-10-26,2013-11-07,2013-11-02,13664,10,SO69205,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Larry T Diaz",M,2013-10-26,"United Kingdom","United Kingdom",Europe,2.29,0.86,1.43,62.60,2013,October,Q4,FQ3,2013-Oct
477,2013-07-27,2013-08-08,2013-08-03,13664,10,SO62908,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Larry T Diaz",M,2013-07-27,"United Kingdom","United Kingdom",Europe,4.99,1.87,3.12,62.60,2013,July,Q3,FQ2,2013-Jul
478,2013-07-27,2013-08-08,2013-08-03,13664,10,SO62908,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Mr. Larry T Diaz",M,2013-07-27,"United Kingdom","United Kingdom",Europe,9.99,3.74,6.25,62.60,2013,July,Q3,FQ2,2013-Jul
475,2013-03-26,2013-04-07,2013-04-02,28462,7,SO55060,1,69.99,"Women's Mountain Shorts, M",26.1763,Shorts,Clothing,"Ms. Kendra  Serrano",F,2013-03-26,France,France,Europe,69.99,26.18,43.81,62.60,2013,March,Q1,FQ4,2013-Mar
353,2013-07-06,2013-07-18,2013-07-13,12615,10,SO61604,1,2319.99,"Mountain-200 Silver, 38",1265.6195,"Mountain Bikes",Bikes,"Mr. Nathan  Hill",M,2013-07-06,"United Kingdom","United Kingdom",Europe,2319.99,1265.62,1054.37,45.45,2013,July,Q3,FQ2,2013-Jul
485,2013-07-06,2013-07-18,2013-07-13,12615,10,SO61604,1,21.98,"Fender Set - Mountain",8.2205,Fenders,Accessories,"Mr. Nathan  Hill",M,2013-07-06,"United Kingdom","United Kingdom",Europe,21.98,8.22,13.76,62.60,2013,July,Q3,FQ2,2013-Jul
352,2012-08-10,2012-08-22,2017-05-11,12615,10,SO49277,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Mr. Nathan  Hill",M,2012-08-10,"United Kingdom","United Kingdom",Europe,2071.42,1117.86,953.56,46.03,2012,August,Q3,FQ2,2012-Aug
579,2013-10-20,2013-11-01,2013-10-27,12615,10,SO68783,1,1214.85,"Touring-2000 Blue, 54",755.1508,"Touring Bikes",Bikes,"Mr. Nathan  Hill",M,2013-10-20,"United Kingdom","United Kingdom",Europe,1214.85,755.15,459.70,37.84,2013,October,Q4,FQ3,2013-Oct
217,2013-10-20,2013-11-01,2013-10-27,12615,10,SO68783,1,34.99,"Sport-100 Helmet, Black",13.0863,Helmets,Accessories,"Mr. Nathan  Hill",M,2013-10-20,"United Kingdom","United Kingdom",Europe,34.99,13.09,21.90,62.60,2013,October,Q4,FQ3,2013-Oct
477,2013-10-07,2013-10-19,2013-10-14,26818,8,SO67958,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Eduardo  Coleman",M,2013-10-07,Germany,Germany,Europe,4.99,1.87,3.12,62.60,2013,October,Q4,FQ3,2013-Oct
225,2013-10-07,2013-10-19,2013-10-14,26818,8,SO67958,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Eduardo  Coleman",M,2013-10-07,Germany,Germany,Europe,8.99,6.92,2.07,23.00,2013,October,Q4,FQ3,2013-Oct
479,2013-10-07,2013-10-19,2013-10-14,26818,8,SO67958,1,8.99,"Road Bottle Cage",3.3623,"Bottles and Cages",Accessories,"Mr. Eduardo  Coleman",M,2013-10-07,Germany,Germany,Europe,8.99,3.36,5.63,62.60,2013,October,Q4,FQ3,2013-Oct
564,2013-10-07,2013-10-19,2013-10-14,26818,8,SO67958,1,2384.07,"Touring-1000 Yellow, 60",1481.9379,"Touring Bikes",Bikes,"Mr. Eduardo  Coleman",M,2013-10-07,Germany,Germany,Europe,2384.07,1481.94,902.13,37.84,2013,October,Q4,FQ3,2013-Oct
528,2013-01-28,2013-02-09,2013-02-04,11409,7,SO51877,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Ms. Jacqueline H Hayes",F,2013-01-28,France,France,Europe,4.99,1.87,3.12,62.60,2013,January,Q1,FQ4,2013-Jan
537,2013-01-28,2013-02-09,2013-02-04,11409,7,SO51877,1,35.00,"HL Mountain Tire",13.09,"Tires and Tubes",Accessories,"Ms. Jacqueline H Hayes",F,2013-01-28,France,France,Europe,35.00,13.09,21.91,62.60,2013,January,Q1,FQ4,2013-Jan
357,2013-01-28,2013-02-09,2013-02-04,11409,7,SO51877,1,2319.99,"Mountain-200 Silver, 46",1265.6195,"Mountain Bikes",Bikes,"Ms. Jacqueline H Hayes",F,2013-01-28,France,France,Europe,2319.99,1265.62,1054.37,45.45,2013,January,Q1,FQ4,2013-Jan
214,2013-01-28,2013-02-09,2013-02-04,11409,7,SO51877,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Ms. Jacqueline H Hayes",F,2013-01-28,France,France,Europe,34.99,13.09,21.90,62.60,2013,January,Q1,FQ4,2013-Jan
388,2013-09-16,2013-09-28,2013-09-23,20870,8,SO66498,1,1120.49,"Road-550-W Yellow, 44",713.0798,"Road Bikes",Bikes,"Ms. Jaime  Moreno",F,2013-09-16,Germany,Germany,Europe,1120.49,713.08,407.41,36.36,2013,September,Q3,FQ2,2013-Sep
222,2013-09-16,2013-09-28,2013-09-23,20870,8,SO66498,1,34.99,"Sport-100 Helmet, Blue",13.0863,Helmets,Accessories,"Ms. Jaime  Moreno",F,2013-09-16,Germany,Germany,Europe,34.99,13.09,21.90,62.60,2013,September,Q3,FQ2,2013-Sep
370,2012-01-14,2012-01-26,2021-12-29,15622,8,SO46810,1,2443.35,"Road-250 Red, 52",1518.7864,"Road Bikes",Bikes,"Mr. Yvonne  Schleger",M,2012-01-14,Germany,Germany,Europe,2443.35,1518.79,924.56,37.84,2012,January,Q1,FQ4,2012-Jan
225,2013-09-30,2013-10-12,2013-10-07,15622,8,SO67431,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Yvonne  Schleger",M,2013-09-30,Germany,Germany,Europe,8.99,6.92,2.07,23.00,2013,September,Q3,FQ2,2013-Sep
598,2013-09-30,2013-10-12,2013-10-07,15622,8,SO67431,1,539.99,"Mountain-500 Black, 44",294.5797,"Mountain Bikes",Bikes,"Mr. Yvonne  Schleger",M,2013-09-30,Germany,Germany,Europe,539.99,294.58,245.41,45.45,2013,September,Q3,FQ2,2013-Sep
217,2013-09-30,2013-10-12,2013-10-07,15622,8,SO67431,1,34.99,"Sport-100 Helmet, Black",13.0863,Helmets,Accessories,"Mr. Yvonne  Schleger",M,2013-09-30,Germany,Germany,Europe,34.99,13.09,21.90,62.60,2013,September,Q3,FQ2,2013-Sep
477,2013-12-08,2013-12-20,2013-12-15,14048,9,SO72625,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Wyatt A Mitchell",M,2013-12-08,Australia,Australia,Pacific,4.99,1.87,3.12,62.60,2013,December,Q4,FQ3,2013-Dec
363,2013-12-08,2013-12-20,2013-12-15,14048,9,SO72625,1,2294.99,"Mountain-200 Black, 46",1251.9813,"Mountain Bikes",Bikes,"Mr. Wyatt A Mitchell",M,2013-12-08,Australia,Australia,Pacific,2294.99,1251.98,1043.01,45.45,2013,December,Q4,FQ3,2013-Dec
478,2013-12-08,2013-12-20,2013-12-15,14048,9,SO72625,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Mr. Wyatt A Mitchell",M,2013-12-08,Australia,Australia,Pacific,9.99,3.74,6.25,62.60,2013,December,Q4,FQ3,2013-Dec
352,2012-08-17,2012-08-29,2017-03-04,14048,9,SO49344,1,2071.42,"Mountain-200 Silver, 38",1117.8559,"Mountain Bikes",Bikes,"Mr. Wyatt A Mitchell",M,2012-08-17,Australia,Australia,Pacific,2071.42,1117.86,953.56,46.03,2012,August,Q3,FQ2,2012-Aug
567,2013-06-08,2013-06-20,2013-06-15,14048,9,SO59759,1,742.35,"Touring-3000 Blue, 62",461.4448,"Touring Bikes",Bikes,"Mr. Wyatt A Mitchell",M,2013-06-08,Australia,Australia,Pacific,742.35,461.44,280.91,37.84,2013,June,Q2,FQ1,2013-Jun
374,2013-04-27,2013-05-09,2013-05-04,17051,9,SO56899,1,2443.35,"Road-250 Black, 44",1554.9479,"Road Bikes",Bikes,"Ms. Jessie J Ortega",F,2013-04-27,Australia,Australia,Pacific,2443.35,1554.95,888.40,36.36,2013,April,Q2,FQ1,2013-Apr
540,2013-04-27,2013-05-09,2013-05-04,17051,9,SO56899,1,32.60,"HL Road Tire",12.1924,"Tires and Tubes",Accessories,"Ms. Jessie J Ortega",F,2013-04-27,Australia,Australia,Pacific,32.60,12.19,20.41,62.60,2013,April,Q2,FQ1,2013-Apr
529,2013-04-27,2013-05-09,2013-05-04,17051,9,SO56899,1,3.99,"Road Tire Tube",1.4923,"Tires and Tubes",Accessories,"Ms. Jessie J Ortega",F,2013-04-27,Australia,Australia,Pacific,3.99,1.49,2.50,62.60,2013,April,Q2,FQ1,2013-Apr
480,2013-04-27,2013-05-09,2013-05-04,17051,9,SO56899,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Ms. Jessie J Ortega",F,2013-04-27,Australia,Australia,Pacific,2.29,0.86,1.43,62.60,2013,April,Q2,FQ1,2013-Apr
310,2011-02-03,2011-02-15,2027-12-11,17051,9,SO43942,1,3578.27,"Road-150 Red, 62",2171.2942,"Road Bikes",Bikes,"Ms. Jessie J Ortega",F,2011-02-03,Australia,Australia,Pacific,3578.27,2171.29,1406.98,39.32,2011,February,Q1,FQ4,2011-Feb
539,2013-11-05,2013-11-17,2013-11-12,17228,9,SO70091,1,24.99,"ML Road Tire",9.3463,"Tires and Tubes",Accessories,"Ms. Krystal  Zimmerman",F,2013-11-05,Australia,Australia,Pacific,24.99,9.35,15.64,62.60,2013,November,Q4,FQ3,2013-Nov
480,2013-11-05,2013-11-17,2013-11-12,17228,9,SO70091,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Ms. Krystal  Zimmerman",F,2013-11-05,Australia,Australia,Pacific,2.29,0.86,1.43,62.60,2013,November,Q4,FQ3,2013-Nov
237,2013-07-28,2013-08-09,2013-08-04,17228,9,SO62949,1,49.99,"Long-Sleeve Logo Jersey, XL",38.4923,Jerseys,Clothing,"Ms. Krystal  Zimmerman",F,2013-07-28,Australia,Australia,Pacific,49.99,38.49,11.50,23.00,2013,July,Q3,FQ2,2013-Jul
536,2013-11-15,2013-11-27,2013-11-22,21970,9,SO70825,1,29.99,"ML Mountain Tire",11.2163,"Tires and Tubes",Accessories,"Ms. Jada  Rivera",F,2013-11-15,Australia,Australia,Pacific,29.99,11.22,18.77,62.60,2013,November,Q4,FQ3,2013-Nov
480,2013-11-15,2013-11-27,2013-11-22,21970,9,SO70825,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Ms. Jada  Rivera",F,2013-11-15,Australia,Australia,Pacific,2.29,0.86,1.43,62.60,2013,November,Q4,FQ3,2013-Nov
538,2013-09-22,2013-10-04,2013-09-29,23373,1,SO66878,1,21.49,"LL Road Tire",8.0373,"Tires and Tubes",Accessories,"Ms. Gabrielle  Murphy",F,2013-09-22,Northwest,"United States","North America",21.49,8.04,13.45,62.60,2013,September,Q3,FQ2,2013-Sep
605,2013-09-22,2013-10-04,2013-09-29,23373,1,SO66878,1,539.99,"Road-750 Black, 48",343.6496,"Road Bikes",Bikes,"Ms. Gabrielle  Murphy",F,2013-09-22,Northwest,"United States","North America",539.99,343.65,196.34,36.36,2013,September,Q3,FQ2,2013-Sep
354,2012-06-21,2012-07-03,2018-07-18,26625,1,SO48647,1,2071.42,"Mountain-200 Silver, 42",1117.8559,"Mountain Bikes",Bikes,"Ms. Lauren M Barnes",F,2012-06-21,Northwest,"United States","North America",2071.42,1117.86,953.56,46.03,2012,June,Q2,FQ1,2012-Jun
477,2013-08-14,2013-08-26,2013-08-21,26625,1,SO64230,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Ms. Lauren M Barnes",F,2013-08-14,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,August,Q3,FQ2,2013-Aug
479,2013-08-14,2013-08-26,2013-08-21,26625,1,SO64230,1,8.99,"Road Bottle Cage",3.3623,"Bottles and Cages",Accessories,"Ms. Lauren M Barnes",F,2013-08-14,Northwest,"United States","North America",8.99,3.36,5.63,62.60,2013,August,Q3,FQ2,2013-Aug
565,2013-08-14,2013-08-26,2013-08-21,26625,1,SO64230,1,742.35,"Touring-3000 Blue, 54",461.4448,"Touring Bikes",Bikes,"Ms. Lauren M Barnes",F,2013-08-14,Northwest,"United States","North America",742.35,461.44,280.91,37.84,2013,August,Q3,FQ2,2013-Aug
475,2013-08-17,2013-08-29,2013-08-24,14645,4,SO64424,1,69.99,"Women's Mountain Shorts, M",26.1763,Shorts,Clothing,"Mr. Isaac P Kelly",M,2013-08-17,Southwest,"United States","North America",69.99,26.18,43.81,62.60,2013,August,Q3,FQ2,2013-Aug
589,2013-08-17,2013-08-29,2013-08-24,14645,4,SO64424,1,769.49,"Mountain-400-W Silver, 42",419.7784,"Mountain Bikes",Bikes,"Mr. Isaac P Kelly",M,2013-08-17,Southwest,"United States","North America",769.49,419.78,349.71,45.45,2013,August,Q3,FQ2,2013-Aug
338,2011-06-24,2011-07-06,2025-10-12,14645,4,SO44990,1,699.10,"Road-650 Black, 44",413.1463,"Road Bikes",Bikes,"Mr. Isaac P Kelly",M,2011-06-24,Southwest,"United States","North America",699.10,413.15,285.95,40.90,2011,June,Q2,FQ1,2011-Jun
528,2013-12-14,2013-12-26,2013-12-21,15477,4,SO73057,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Jose J Adams",M,2013-12-14,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,December,Q4,FQ3,2013-Dec
480,2013-12-14,2013-12-26,2013-12-21,15477,4,SO73057,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Jose J Adams",M,2013-12-14,Southwest,"United States","North America",2.29,0.86,1.43,62.60,2013,December,Q4,FQ3,2013-Dec
333,2012-08-20,2012-09-01,2017-02-03,15553,4,SO49381,1,782.99,"Road-650 Black, 58",486.7066,"Road Bikes",Bikes,"Mr. Ivan  Lopez",M,2012-08-20,Southwest,"United States","North America",782.99,486.71,296.28,37.84,2012,August,Q3,FQ2,2012-Aug
477,2013-01-05,2013-01-17,2013-01-12,15553,4,SO51309,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Ivan  Lopez",M,2013-01-05,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,January,Q1,FQ4,2013-Jan
478,2013-01-05,2013-01-17,2013-01-12,15553,4,SO51309,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Mr. Ivan  Lopez",M,2013-01-05,Southwest,"United States","North America",9.99,3.74,6.25,62.60,2013,January,Q1,FQ4,2013-Jan
214,2013-01-05,2013-01-17,2013-01-12,15553,4,SO51309,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Ivan  Lopez",M,2013-01-05,Southwest,"United States","North America",34.99,13.09,21.90,62.60,2013,January,Q1,FQ4,2013-Jan
599,2013-01-05,2013-01-17,2013-01-12,15553,4,SO51309,1,539.99,"Mountain-500 Black, 48",294.5797,"Mountain Bikes",Bikes,"Mr. Ivan  Lopez",M,2013-01-05,Southwest,"United States","North America",539.99,294.58,245.41,45.45,2013,January,Q1,FQ4,2013-Jan
479,2013-03-30,2013-04-11,2013-04-06,22885,1,SO55377,1,8.99,"Road Bottle Cage",3.3623,"Bottles and Cages",Accessories,"Mr. Caleb  Henderson",M,2013-03-30,Northwest,"United States","North America",8.99,3.36,5.63,62.60,2013,March,Q1,FQ4,2013-Mar
604,2013-03-30,2013-04-11,2013-04-06,22885,1,SO55377,1,539.99,"Road-750 Black, 44",343.6496,"Road Bikes",Bikes,"Mr. Caleb  Henderson",M,2013-03-30,Northwest,"United States","North America",539.99,343.65,196.34,36.36,2013,March,Q1,FQ4,2013-Mar
528,2013-05-16,2013-05-28,2013-05-23,16074,1,SO58096,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Caleb  Roberts",M,2013-05-16,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,May,Q2,FQ1,2013-May
214,2013-05-16,2013-05-28,2013-05-23,16074,1,SO58096,1,34.99,"Sport-100 Helmet, Red",13.0863,Helmets,Accessories,"Mr. Caleb  Roberts",M,2013-05-16,Northwest,"United States","North America",34.99,13.09,21.90,62.60,2013,May,Q2,FQ1,2013-May
313,2011-06-02,2011-06-14,2026-03-29,28853,1,SO44819,1,3578.27,"Road-150 Red, 52",2171.2942,"Road Bikes",Bikes,"Mr. Miguel J Davis",M,2011-06-02,Northwest,"United States","North America",3578.27,2171.29,1406.98,39.32,2011,June,Q2,FQ1,2011-Jun
386,2013-11-14,2013-11-26,2013-11-21,21598,1,SO70816,1,1120.49,"Road-550-W Yellow, 42",713.0798,"Road Bikes",Bikes,"Ms. Chloe E Perez",F,2013-11-14,Northwest,"United States","North America",1120.49,713.08,407.41,36.36,2013,November,Q4,FQ3,2013-Nov
528,2013-08-13,2013-08-25,2013-08-20,15326,4,SO64140,1,4.99,"Mountain Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Todd J Zheng",M,2013-08-13,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,August,Q3,FQ2,2013-Aug
486,2013-08-13,2013-08-25,2013-08-20,15326,4,SO64140,1,159.00,"All-Purpose Bike Stand",59.466,"Bike Stands",Accessories,"Mr. Todd J Zheng",M,2013-08-13,Southwest,"United States","North America",159.00,59.47,99.53,62.60,2013,August,Q3,FQ2,2013-Aug
225,2013-08-13,2013-08-25,2013-08-20,15326,4,SO64140,1,8.99,"AWC Logo Cap",6.9223,Caps,Clothing,"Mr. Todd J Zheng",M,2013-08-13,Southwest,"United States","North America",8.99,6.92,2.07,23.00,2013,August,Q3,FQ2,2013-Aug
477,2013-10-17,2013-10-29,2013-10-24,23721,4,SO68613,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. John M Clark",M,2013-10-17,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,October,Q4,FQ3,2013-Oct
584,2013-10-17,2013-10-29,2013-10-24,23721,4,SO68613,1,539.99,"Road-750 Black, 58",343.6496,"Road Bikes",Bikes,"Mr. John M Clark",M,2013-10-17,Southwest,"United States","North America",539.99,343.65,196.34,36.36,2013,October,Q4,FQ3,2013-Oct
479,2013-10-17,2013-10-29,2013-10-24,23721,4,SO68613,1,8.99,"Road Bottle Cage",3.3623,"Bottles and Cages",Accessories,"Mr. John M Clark",M,2013-10-17,Southwest,"United States","North America",8.99,3.36,5.63,62.60,2013,October,Q4,FQ3,2013-Oct
217,2013-10-17,2013-10-29,2013-10-24,23721,4,SO68613,1,34.99,"Sport-100 Helmet, Black",13.0863,Helmets,Accessories,"Mr. John M Clark",M,2013-10-17,Southwest,"United States","North America",34.99,13.09,21.90,62.60,2013,October,Q4,FQ3,2013-Oct
530,2013-07-17,2013-07-29,2013-07-24,28144,1,SO62297,1,4.99,"Touring Tire Tube",1.8663,"Tires and Tubes",Accessories,"Mr. Noah  Phillips",M,2013-07-17,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,July,Q3,FQ2,2013-Jul
484,2013-07-17,2013-07-29,2013-07-24,28144,1,SO62297,1,7.95,"Bike Wash - Dissolver",2.9733,Cleaners,Accessories,"Mr. Noah  Phillips",M,2013-07-17,Northwest,"United States","North America",7.95,2.97,4.98,62.60,2013,July,Q3,FQ2,2013-Jul
480,2013-07-17,2013-07-29,2013-07-24,28144,1,SO62297,1,2.29,"Patch Kit/8 Patches",0.8565,"Tires and Tubes",Accessories,"Mr. Noah  Phillips",M,2013-07-17,Northwest,"United States","North America",2.29,0.86,1.43,62.60,2013,July,Q3,FQ2,2013-Jul
477,2013-05-28,2013-06-09,2013-06-04,20524,1,SO58795,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Ms. Angelica J Jenkins",F,2013-05-28,Northwest,"United States","North America",4.99,1.87,3.12,62.60,2013,May,Q2,FQ1,2013-May
489,2013-05-28,2013-06-09,2013-06-04,20524,1,SO58795,1,53.99,"Short-Sleeve Classic Jersey, M",41.5723,Jerseys,Clothing,"Ms. Angelica J Jenkins",F,2013-05-28,Northwest,"United States","North America",53.99,41.57,12.42,23.00,2013,May,Q2,FQ1,2013-May
478,2013-05-28,2013-06-09,2013-06-04,20524,1,SO58795,1,9.99,"Mountain Bottle Cage",3.7363,"Bottles and Cages",Accessories,"Ms. Angelica J Jenkins",F,2013-05-28,Northwest,"United States","North America",9.99,3.74,6.25,62.60,2013,May,Q2,FQ1,2013-May
477,2013-07-09,2013-07-21,2013-07-16,17532,4,SO61808,1,4.99,"Water Bottle - 30 oz.",1.8663,"Bottles and Cages",Accessories,"Mr. Nathan W Patterson",M,2013-07-09,Southwest,"United States","North America",4.99,1.87,3.12,62.60,2013,July,Q3,FQ2,2013-Jul
376,2013-12-26,2014-01-07,2014-01-02,15687,7,SO73953,1,2443.35,"Road-250 Black, 48",1554.9479,"Road Bikes",Bikes,"Mr. Jay  Suri",M,2013-12-26,France,France,Europe,2443.35,1554.95,888.40,36.36,2013,December,Q4,FQ3,2013-Dec
