CustomerKey,GeographyKey,CustomerAlternateKey,Gender,Fullname,BirthDate,MaritalStatus,EmailAddress,YearlyIncome,EnglishEducation,EnglishOccupation,DateFirstPurchase
26492,310,AW00026492,M,Mr. Ryan M Rodriguez,1952-08-24,M,ryan56@adventure-works.com,70000,Bachelors,Management,2013-04-23
26493,609,AW00026493,M,Mr. Lawrence P Ramos,1953-03-03,M,lawrence16@adventure-works.com,70000,Bachelors,Management,2013-02-17
28024,302,AW00028024,M,Mr. Miguel  Perry,1951-10-04,M,miguel54@adventure-works.com,70000,Bachelors,Management,2014-01-17
28999,331,AW00028999,M,Mr. Edward A Martinez,1958-10-20,M,edward40@adventure-works.com,70000,Bachelors,Management,2013-07-25
29004,369,AW00029004,M,Mr. Andrew C Thomas,1965-05-20,M,andrew20@adventure-works.com,70000,Bachelors,Management,2011-06-07
12423,631,AW00012423,F,Ms. Sarah  Thompson,1970-10-19,S,sarah17@adventure-works.com,20000,Partial High School,Clerical,2011-12-19
13034,4,AW00013034,F,Ms. Kelsey D Yuan,1954-08-27,S,kelsey6@adventure-works.com,20000,Partial High School,Clerical,2013-06-07
13721,631,AW00013721,M,Mr. Lucas A Howard,1965-04-08,S,lucas83@adventure-works.com,20000,Partial High School,Clerical,2012-06-18
14737,609,AW00014737,M,Mr. Dominic M Srini,1959-11-17,S,dominic8@adventure-works.com,20000,Partial High School,Clerical,2011-08-24
14854,38,AW00014854,F,Ms. Nancy  Fernandez,1959-11-09,S,nancy19@adventure-works.com,20000,Partial High School,Clerical,2013-07-29
16481,35,AW00016481,F,Ms. Madison J Bryant,1954-12-15,S,madison30@adventure-works.com,20000,Partial High School,Clerical,2013-09-30
18898,15,AW00018898,F,Ms. Monica H Chandra,1961-03-10,S,monica2@adventure-works.com,20000,Partial High School,Clerical,2013-03-08
18901,19,AW00018901,M,Mr. Connor C Shan,1962-09-05,S,connor26@adventure-works.com,20000,Partial High School,Clerical,2013-06-15
19762,35,AW00019762,M,Mr. Warren A Ma,1961-06-20,S,warren30@adventure-works.com,20000,Partial High School,Clerical,2013-07-20
20748,633,AW00020748,F,Ms. Stephanie R Watson,1960-04-03,S,stephanie24@adventure-works.com,20000,Partial High School,Clerical,2013-04-16
21372,26,AW00021372,M,Mr. Wayne A Raje,1954-09-15,S,wayne16@adventure-works.com,20000,Partial High School,Clerical,2013-08-21
21375,18,AW00021375,M,Mr. Carl  Sharma,1954-11-21,S,carl9@adventure-works.com,20000,Partial High School,Clerical,2013-03-02
21377,4,AW00021377,F,Ms. Allison  Bailey,1955-08-17,S,allison15@adventure-works.com,20000,Partial High School,Clerical,2013-06-04
23190,298,AW00023190,M,Mr. Nathaniel  Ramirez,1926-09-07,S,nathaniel8@adventure-works.com,20000,Partial High School,Clerical,2013-11-26
23691,609,AW00023691,F,Ms. Karen F Hu,1950-12-09,S,karen29@adventure-works.com,20000,Partial High School,Clerical,2013-06-12
23692,634,AW00023692,M,Mr. Isaac C King,1961-10-05,S,isaac41@adventure-works.com,20000,Partial High School,Clerical,2013-07-10
23693,360,AW00023693,F,Ms. Jacqueline  Jenkins,1951-05-09,S,jacqueline7@adventure-works.com,20000,Partial High School,Clerical,2013-07-13
23791,644,AW00023791,M,Mr. Aaron  Griffin,1961-04-12,S,aaron20@adventure-works.com,20000,Partial High School,Clerical,2013-06-30
23792,612,AW00023792,M,Mr. Jessie L Wu,1960-09-10,S,jessie12@adventure-works.com,20000,Partial High School,Clerical,2013-07-16
23797,337,AW00023797,M,Mr. Nathan  Perez,1961-08-30,S,nathan40@adventure-works.com,20000,Partial High School,Clerical,2013-04-12
24276,18,AW00024276,F,Ms. Kaitlyn J Nelson,1958-01-06,S,kaitlyn7@adventure-works.com,20000,Partial High School,Clerical,2013-03-08
24277,4,AW00024277,M,Mr. Donald M Kovár,1957-11-02,S,donald6@adventure-works.com,20000,Partial High School,Clerical,2013-02-23
24650,336,AW00024650,F,Ms. Julia  Baker,1950-09-04,S,julia13@adventure-works.com,20000,Partial High School,Clerical,2013-09-03
24651,631,AW00024651,M,Mr. Dakota  Alexander,1950-10-05,S,dakota15@adventure-works.com,20000,Partial High School,Clerical,2013-06-06
24652,614,AW00024652,M,Mr. Luke  Butler,1950-12-14,S,luke3@adventure-works.com,20000,Partial High School,Clerical,2013-02-01
24736,543,AW00024736,F,Ms. Savannah C Ramirez,1959-07-18,S,savannah5@adventure-works.com,20000,Partial High School,Clerical,2013-05-31
24737,633,AW00024737,F,Ms. Angela  Bailey,1960-04-10,S,angela42@adventure-works.com,20000,Partial High School,Clerical,2013-04-02
24740,609,AW00024740,F,Ms. Shelby  Cooper,1961-01-10,S,shelby9@adventure-works.com,20000,Partial High School,Clerical,2013-05-03
24741,644,AW00024741,F,Ms. Brittany  Perry,1960-12-06,S,brittany6@adventure-works.com,20000,Partial High School,Clerical,2013-01-29
24746,52,AW00024746,M,Mr. Ian T Russell,1963-02-11,S,ian60@adventure-works.com,20000,Partial High School,Clerical,2013-02-03
24747,300,AW00024747,M,Mr. Dakota L Powell,1963-02-22,S,dakota7@adventure-works.com,20000,Partial High School,Clerical,2014-01-13
25020,17,AW00025020,M,Mr. Walter A Romero,1955-07-07,S,walter22@adventure-works.com,20000,Partial High School,Clerical,2012-07-29
25336,614,AW00025336,M,Mr. Chase L Cook,1960-02-18,S,chase22@adventure-works.com,20000,Partial High School,Clerical,2013-04-26
25337,545,AW00025337,F,Ms. Megan R Washington,1960-04-15,S,megan62@adventure-works.com,20000,Partial High School,Clerical,2013-01-31
25338,546,AW00025338,M,Mr. Jason  Perez,1960-04-10,S,jason33@adventure-works.com,20000,Partial High School,Clerical,2013-05-01
25340,53,AW00025340,M,Mr. Adrian C James,1961-05-20,S,adrian1@adventure-works.com,20000,Partial High School,Clerical,2013-11-18
25341,331,AW00025341,F,Ms. Kaitlyn J Cook,1960-11-21,S,kaitlyn51@adventure-works.com,20000,Partial High School,Clerical,2013-06-26
25342,627,AW00025342,M,Mr. Seth M Hill,1966-10-03,S,seth30@adventure-works.com,20000,Partial High School,Clerical,2013-05-04
25343,343,AW00025343,F,Ms. Carol L Simmons,1966-09-19,S,carol21@adventure-works.com,20000,Partial High School,Clerical,2013-04-07
25345,339,AW00025345,F,Ms. Olivia B Powell,1961-08-11,S,olivia54@adventure-works.com,20000,Partial High School,Clerical,2013-09-09
25346,631,AW00025346,M,Mr. Ian  Gonzalez,1962-02-09,S,ian32@adventure-works.com,20000,Partial High School,Clerical,2014-01-11
25347,50,AW00025347,F,Ms. Judith D Reed,1967-11-29,S,judith5@adventure-works.com,20000,Partial High School,Clerical,2013-04-14
25353,637,AW00025353,F,Ms. Caitlin  Stewart,1968-04-16,S,caitlin20@adventure-works.com,20000,Partial High School,Clerical,2013-09-06
25354,385,AW00025354,M,Mr. Kevin A Hughes,1968-08-13,S,kevin14@adventure-works.com,20000,Partial High School,Clerical,2013-11-28
25358,553,AW00025358,F,Ms. Jade  Torres,1962-08-10,S,jade3@adventure-works.com,20000,Partial High School,Clerical,2013-07-17
25858,545,AW00025858,F,Ms. Mariah V Gonzales,1951-05-05,S,mariah22@adventure-works.com,20000,Partial High School,Clerical,2014-01-27
25859,542,AW00025859,F,Ms. Mackenzie M Peterson,1950-12-02,S,mackenzie3@adventure-works.com,20000,Partial High School,Clerical,2013-06-14
25860,301,AW00025860,M,Mr. Justin J Thomas,1950-11-24,S,justin30@adventure-works.com,20000,Partial High School,Clerical,2013-09-26
25936,30,AW00025936,F,Ms. Deanna H Schmidt,1960-10-23,S,deanna46@adventure-works.com,20000,Partial High School,Clerical,2011-11-05
25940,16,AW00025940,M,Mr. Gerald  Arun,1957-02-10,S,gerald36@adventure-works.com,20000,Partial High School,Clerical,2011-12-18
25944,34,AW00025944,M,Mr. Ronald  Perez,1958-04-17,S,ronald24@adventure-works.com,20000,Partial High School,Clerical,2011-12-10
26253,548,AW00026253,M,Mr. Dalton N Wright,1961-01-04,S,dalton26@adventure-works.com,20000,Partial High School,Clerical,2013-06-11
26254,536,AW00026254,M,Mr. Seth A Henderson,1966-07-09,S,seth53@adventure-works.com,20000,Partial High School,Clerical,2013-07-14
26255,543,AW00026255,M,Mr. Cameron  Alexander,1966-09-09,S,cameron14@adventure-works.com,20000,Partial High School,Clerical,2013-10-05
26256,607,AW00026256,M,Mr. Ronald  Rana,1961-01-10,S,ronald13@adventure-works.com,20000,Partial High School,Clerical,2013-10-09
26257,302,AW00026257,M,Mr. Hector  Jimenez,1960-07-24,S,hector3@adventure-works.com,20000,Partial High School,Clerical,2013-09-03
26258,547,AW00026258,F,Ms. Angelica E Powell,1966-02-21,S,angelica8@adventure-works.com,20000,Partial High School,Clerical,2013-10-06
26261,553,AW00026261,F,Ms. Brooke J Watson,1961-11-05,S,brooke0@adventure-works.com,20000,Partial High School,Clerical,2013-04-20
26262,626,AW00026262,F,Ms. Hannah C Thompson,1967-06-15,S,hannah13@adventure-works.com,20000,Partial High School,Clerical,2013-06-17
26263,547,AW00026263,F,Ms. Kaitlyn  Collins,1961-10-18,S,kaitlyn2@adventure-works.com,20000,Partial High School,Clerical,2013-03-16
26264,383,AW00026264,M,Mr. Elijah  Lal,1962-02-20,S,elijah3@adventure-works.com,20000,Partial High School,Clerical,2013-03-21
26265,536,AW00026265,F,Ms. Tammy V Lopez,1962-04-09,S,tammy17@adventure-works.com,20000,Partial High School,Clerical,2013-11-01
26270,64,AW00026270,F,Ms. Hailey R Bailey,1962-09-05,S,hailey7@adventure-works.com,20000,Partial High School,Clerical,2013-07-25
26480,347,AW00026480,F,Ms. Jacqueline R Patterson,1956-06-18,S,jacqueline11@adventure-works.com,20000,Partial High School,Clerical,2013-02-13
26549,15,AW00026549,M,Mr. Jamie  Sanz,1959-08-12,S,jamie42@adventure-works.com,20000,Partial High School,Clerical,2012-06-25
27022,71,AW00027022,M,Mr. Anthony D Johnson,1966-03-08,S,anthony10@adventure-works.com,20000,Partial High School,Clerical,2013-04-30
27023,539,AW00027023,F,Ms. Emily  Simmons,1966-04-06,S,emily40@adventure-works.com,20000,Partial High School,Clerical,2013-04-13
27024,49,AW00027024,M,Mr. Austin O Patterson,1960-11-10,S,austin6@adventure-works.com,20000,Partial High School,Clerical,2013-12-13
27025,552,AW00027025,F,Ms. Jasmine A Rivera,1966-03-20,S,jasmine28@adventure-works.com,20000,Partial High School,Clerical,2013-03-17
27033,609,AW00027033,M,Mr. Ernest  Harrison,1973-03-12,S,ernest18@adventure-works.com,20000,Partial High School,Clerical,2013-05-27
27034,611,AW00027034,M,Mr. Corey  Nara,1962-02-20,S,corey15@adventure-works.com,20000,Partial High School,Clerical,2013-09-05
27035,372,AW00027035,F,Ms. Ana  Long,1961-10-13,S,ana9@adventure-works.com,20000,Partial High School,Clerical,2013-07-25
27041,623,AW00027041,M,Mr. Edward  Smith,1963-05-18,S,edward22@adventure-works.com,20000,Partial High School,Clerical,2013-10-24
27203,547,AW00027203,F,Ms. Jennifer J Sanchez,1965-08-23,S,jennifer53@adventure-works.com,20000,Partial High School,Clerical,2013-10-17
27207,609,AW00027207,F,Ms. Taylor V Morris,1966-10-21,S,taylor2@adventure-works.com,20000,Partial High School,Clerical,2013-03-06
27208,70,AW00027208,M,Mr. David  Chen,1966-05-18,S,david57@adventure-works.com,20000,Partial High School,Clerical,2013-12-25
27209,302,AW00027209,M,Mr. Erick D Rodriguez,1966-07-09,S,erick19@adventure-works.com,20000,Partial High School,Clerical,2013-07-30
27210,301,AW00027210,M,Mr. Hunter  Flores,1966-02-13,S,hunter9@adventure-works.com,20000,Partial High School,Clerical,2013-04-14
27213,641,AW00027213,F,Ms. Julia  Lewis,1961-07-06,S,julia42@adventure-works.com,20000,Partial High School,Clerical,2013-10-12
27215,60,AW00027215,F,Ms. Samantha  Hughes,1961-11-17,S,samantha37@adventure-works.com,20000,Partial High School,Clerical,2013-10-21
27217,635,AW00027217,F,Ms. Julia  Walker,1962-07-05,S,julia44@adventure-works.com,20000,Partial High School,Clerical,2013-05-29
27219,335,AW00027219,M,Mr. Benjamin  Yang,1963-03-19,S,benjamin29@adventure-works.com,20000,Partial High School,Clerical,2013-05-27
27220,374,AW00027220,M,Mr. Jackson  Long,1962-11-22,S,jackson12@adventure-works.com,20000,Partial High School,Clerical,2013-09-12
27221,642,AW00027221,M,Mr. Matthew J Jones,1963-01-07,S,matthew9@adventure-works.com,20000,Partial High School,Clerical,2013-04-29
27472,27,AW00027472,F,Ms. Mindy V Chande,1953-08-10,S,mindy19@adventure-works.com,20000,Partial High School,Clerical,2012-12-18
27473,40,AW00027473,M,Mr. Gabriel  Lal,1964-07-05,S,gabriel26@adventure-works.com,20000,Partial High School,Clerical,2012-12-08
27484,35,AW00027484,F,Ms. Kristen  Zhang,1954-09-13,S,kristen0@adventure-works.com,20000,Partial High School,Clerical,2012-12-11
27485,9,AW00027485,F,Ms. Nina  Tang,1961-07-08,S,nina4@adventure-works.com,20000,Partial High School,Clerical,2012-12-18
27486,6,AW00027486,M,Mr. Mathew M Gill,1961-05-06,S,mathew9@adventure-works.com,20000,Partial High School,Clerical,2012-12-23
27489,40,AW00027489,F,Ms. Haley  Hall,1957-02-10,S,haley57@adventure-works.com,20000,Partial High School,Clerical,2012-11-30
27490,40,AW00027490,F,Ms. Natasha N Martin,1956-09-30,S,natasha0@adventure-works.com,20000,Partial High School,Clerical,2012-11-30
28016,345,AW00028016,M,Mr. Cody R Sanders,1951-05-21,S,cody3@adventure-works.com,20000,Partial High School,Clerical,2013-10-10
28103,15,AW00028103,M,Mr. Pedro B Martin,1959-11-17,S,pedro20@adventure-works.com,20000,Partial High School,Clerical,2013-12-12
28107,34,AW00028107,F,Ms. Tara K Simpson,1955-09-22,S,tara2@adventure-works.com,20000,Partial High School,Clerical,2013-02-14
28108,34,AW00028108,M,Mr. Roger A Yang,1955-11-17,S,roger9@adventure-works.com,20000,Partial High School,Clerical,2013-03-07
28109,34,AW00028109,M,Mr. Leonard L Tang,1955-09-03,S,leonard5@adventure-works.com,20000,Partial High School,Clerical,2013-03-12
28582,547,AW00028582,F,Ms. Olivia  Hall,1960-02-23,S,olivia23@adventure-works.com,20000,Partial High School,Clerical,2013-09-28
28589,54,AW00028589,M,Mr. John M Walker,1972-06-10,S,john57@adventure-works.com,20000,Partial High School,Clerical,2013-04-10
28590,546,AW00028590,M,Mr. Gabriel  Jai,1961-01-14,S,gabriel29@adventure-works.com,20000,Partial High School,Clerical,2013-03-19
28591,322,AW00028591,F,Ms. Mary E Collins,1961-02-10,S,mary16@adventure-works.com,20000,Partial High School,Clerical,2013-07-27
28592,361,AW00028592,F,Ms. Alyssa K Johnson,1961-01-20,S,alyssa1@adventure-works.com,20000,Partial High School,Clerical,2013-12-14
28593,345,AW00028593,F,Ms. Faith  Peterson,1960-07-06,S,faith26@adventure-works.com,20000,Partial High School,Clerical,2013-12-13
28594,552,AW00028594,F,Ms. Sydney P Cooper,1966-05-04,S,sydney11@adventure-works.com,20000,Partial High School,Clerical,2013-08-13
28595,335,AW00028595,M,Mr. Xavier C James,1960-08-08,S,xavier65@adventure-works.com,20000,Partial High School,Clerical,2013-04-09
28596,355,AW00028596,F,Ms. Haley L Butler,1961-04-03,S,haley33@adventure-works.com,20000,Partial High School,Clerical,2013-12-14
28597,347,AW00028597,F,Ms. Brianna  Harris,1960-12-23,S,brianna12@adventure-works.com,20000,Partial High School,Clerical,2013-04-18
28602,50,AW00028602,F,Ms. Isabella L Morgan,1961-10-08,S,isabella87@adventure-works.com,20000,Partial High School,Clerical,2013-10-17
28604,536,AW00028604,F,Ms. Allison M James,1961-12-01,S,allison6@adventure-works.com,20000,Partial High School,Clerical,2013-02-05
28605,325,AW00028605,M,Mr. Caleb D Coleman,1967-09-20,S,caleb2@adventure-works.com,20000,Partial High School,Clerical,2013-08-22
28606,348,AW00028606,M,Mr. Joshua A Wilson,1961-10-02,S,joshua9@adventure-works.com,20000,Partial High School,Clerical,2013-03-11
28607,626,AW00028607,M,Mr. Hunter A Sharma,1962-04-22,S,hunter25@adventure-works.com,20000,Partial High School,Clerical,2013-01-29
28608,69,AW00028608,M,Mr. Brian  Richardson,1961-09-30,S,brian21@adventure-works.com,20000,Partial High School,Clerical,2013-11-12
28614,641,AW00028614,M,Mr. Luis A Jenkins,1962-11-12,S,luis5@adventure-works.com,20000,Partial High School,Clerical,2013-05-15
28776,383,AW00028776,F,Ms. Abigail C Morris,1966-10-07,S,abigail4@adventure-works.com,20000,Partial High School,Clerical,2013-07-15
28777,648,AW00028777,F,Ms. Brittany  Wood,1960-12-14,S,brittany2@adventure-works.com,20000,Partial High School,Clerical,2013-11-24
28781,358,AW00028781,M,Mr. Alex S Collins,1961-11-12,S,alex29@adventure-works.com,20000,Partial High School,Clerical,2013-08-05
28785,326,AW00028785,M,Mr. Jose C Foster,1963-02-25,S,jose10@adventure-works.com,20000,Partial High School,Clerical,2013-06-21
29081,30,AW00029081,M,Mr. Darren  Lopez,1960-03-13,S,darren18@adventure-works.com,20000,Partial High School,Clerical,2013-07-24
29082,19,AW00029082,F,Ms. Sabrina L Ramos,1960-01-19,S,sabrina11@adventure-works.com,20000,Partial High School,Clerical,2013-06-30
29084,25,AW00029084,F,Ms. Beth L Hernandez,1955-12-21,S,beth6@adventure-works.com,20000,Partial High School,Clerical,2013-07-01
29086,26,AW00029086,M,Mr. Frank F Diaz,1955-07-13,S,frank33@adventure-works.com,20000,Partial High School,Clerical,2013-07-10
29088,10,AW00029088,F,Ms. Tamara  Anand,1955-08-29,S,tamara31@adventure-works.com,20000,Partial High School,Clerical,2013-08-06
29092,40,AW00029092,M,Mr. Jessie  Ma,1969-05-22,S,jessie20@adventure-works.com,20000,Partial High School,Clerical,2013-05-30
11044,25,AW00011044,M,Mr. Adam L Flores,1954-11-21,M,adam10@adventure-works.com,20000,Partial High School,Clerical,2011-02-28
11942,10,AW00011942,M,Mr. George L Gonzalez,1954-12-11,M,george25@adventure-works.com,20000,Partial High School,Clerical,2011-10-15
11943,40,AW00011943,F,Ms. Dawn E Huang,1954-08-27,M,dawn7@adventure-works.com,20000,Partial High School,Clerical,2011-10-18
12766,539,AW00012766,F,Ms. Jordyn  Bryant,1971-02-08,M,jordyn17@adventure-works.com,20000,Partial High School,Clerical,2011-12-21
14009,37,AW00014009,F,Ms. Brandy P Prasad,1960-09-01,M,brandy5@adventure-works.com,20000,Partial High School,Clerical,2013-10-14
14857,37,AW00014857,F,Ms. Diane E Serrano,1954-07-27,M,diane21@adventure-works.com,20000,Partial High School,Clerical,2013-02-20
16338,23,AW00016338,F,Ms. Barbara  Zhang,1954-09-15,M,barbara10@adventure-works.com,20000,Partial High School,Clerical,2013-01-28
16480,23,AW00016480,M,Mr. Alan  Zhou,1960-02-05,M,alan12@adventure-works.com,20000,Partial High School,Clerical,2013-06-28
17494,11,AW00017494,M,Mr. Mathew L Alvarez,1955-02-10,M,mathew1@adventure-works.com,20000,Partial High School,Clerical,2013-05-24
17495,37,AW00017495,M,Mr. Corey M Sharma,1960-05-09,M,corey9@adventure-works.com,20000,Partial High School,Clerical,2013-04-22
17496,22,AW00017496,F,Ms. Tabitha  Sanz,1956-04-16,M,tabitha41@adventure-works.com,20000,Partial High School,Clerical,2013-09-27
18451,38,AW00018451,M,Mr. Dale  Pal,1953-11-05,M,dale9@adventure-works.com,20000,Partial High School,Clerical,2013-11-21
18896,31,AW00018896,M,Mr. Jonathan  Russell,1954-09-13,M,jonathan19@adventure-works.com,20000,Partial High School,Clerical,2013-04-19
18897,15,AW00018897,M,Mr. Russell  Black,1955-02-04,M,russell23@adventure-works.com,20000,Partial High School,Clerical,2013-09-01
19761,30,AW00019761,M,Mr. Alan  Lu,1955-12-09,M,alan14@adventure-works.com,20000,Partial High School,Clerical,2013-12-12
19764,37,AW00019764,M,Mr. Wayne  Pal,1956-10-15,M,wayne14@adventure-works.com,20000,Partial High School,Clerical,2013-03-14
20088,618,AW00020088,M,Mr. Jose  Lewis,1965-01-13,M,jose63@adventure-works.com,20000,Partial High School,Clerical,2013-06-07
20406,37,AW00020406,F,Ms. Felicia D Munoz,1953-08-04,M,felicia6@adventure-works.com,20000,Partial High School,Clerical,2013-09-08
20407,19,AW00020407,M,Mr. Kristopher C Vance,1965-05-20,M,kristopher4@adventure-works.com,20000,Partial High School,Clerical,2013-08-14
20415,17,AW00020415,F,Ms. Evelyn  Sai,1954-12-14,M,evelyn6@adventure-works.com,20000,Partial High School,Clerical,2013-08-13
20419,35,AW00020419,M,Mr. Billy  Romero,1962-04-04,M,billy11@adventure-works.com,20000,Partial High School,Clerical,2013-04-07
20747,612,AW00020747,F,Ms. Melody  Vazquez,1965-11-21,M,melody15@adventure-works.com,20000,Partial High School,Clerical,2013-12-04
21367,13,AW00021367,F,Ms. Cindy  Rana,1953-09-13,M,cindy11@adventure-works.com,20000,Partial High School,Clerical,2013-02-21
21370,36,AW00021370,M,Mr. Emmanuel V Martinez,1960-02-01,M,emmanuel16@adventure-works.com,20000,Partial High School,Clerical,2013-07-16
21371,9,AW00021371,F,Ms. Ann  Patel,1954-10-11,M,ann8@adventure-works.com,20000,Partial High School,Clerical,2013-07-06
21373,37,AW00021373,M,Mr. Clayton L Liu,1954-08-22,M,clayton4@adventure-works.com,20000,Partial High School,Clerical,2013-03-12
21374,18,AW00021374,F,Ms. Stacey L Zhou,1955-05-03,M,stacey9@adventure-works.com,20000,Partial High School,Clerical,2013-03-11
21376,39,AW00021376,F,Ms. Paula W Ramos,1966-09-06,M,paula19@adventure-works.com,20000,Partial High School,Clerical,2013-08-25
21378,31,AW00021378,F,Ms. Rebekah J Diaz,1956-06-07,M,rebekah23@adventure-works.com,20000,Partial High School,Clerical,2013-07-17
21383,32,AW00021383,M,Mr. Ricardo  Anand,1962-08-07,M,ricardo21@adventure-works.com,20000,Partial High School,Clerical,2013-10-31
22155,39,AW00022155,M,Mr. Steve M Cai,1954-01-02,M,steve24@adventure-works.com,20000,Partial High School,Clerical,2013-09-07
22167,5,AW00022167,F,Ms. Colleen  Yang,1960-03-18,M,colleen5@adventure-works.com,20000,Partial High School,Clerical,2013-02-10
22169,35,AW00022169,F,Ms. Jenny B Li,1956-06-11,M,jenny5@adventure-works.com,20000,Partial High School,Clerical,2013-06-19
22342,612,AW00022342,M,Mr. Jon M Lal,1965-09-30,M,jon4@adventure-works.com,20000,Partial High School,Clerical,2013-10-01
23086,38,AW00023086,F,Ms. Tracy W Lal,1954-03-09,M,tracy7@adventure-works.com,20000,Partial High School,Clerical,2013-03-24
23087,27,AW00023087,M,Mr. Clifford  Martinez,1954-06-07,M,clifford16@adventure-works.com,20000,Partial High School,Clerical,2013-08-28
23094,36,AW00023094,F,Ms. Carolyn  Gill,1955-06-25,M,carolyn34@adventure-works.com,20000,Partial High School,Clerical,2013-04-27
23095,30,AW00023095,M,Mr. Gerald  Patel,1956-05-21,M,gerald32@adventure-works.com,20000,Partial High School,Clerical,2013-06-18
23096,11,AW00023096,F,Ms. Ashlee N Chande,1955-11-23,M,ashlee0@adventure-works.com,20000,Partial High School,Clerical,2013-04-29
23320,18,AW00023320,F,Ms. Kendra J Gomez,1954-12-15,M,kendra1@adventure-works.com,20000,Partial High School,Clerical,2012-07-21
23321,35,AW00023321,M,Mr. Karl  Xu,1955-12-24,M,karl5@adventure-works.com,20000,Partial High School,Clerical,2012-07-30
23322,31,AW00023322,M,Mr. Wesley  Li,1961-06-17,M,wesley3@adventure-works.com,20000,Partial High School,Clerical,2012-07-22
23323,16,AW00023323,M,Mr. Alfredo T Alonso,1956-03-26,M,alfredo9@adventure-works.com,20000,Partial High School,Clerical,2012-07-25
23324,37,AW00023324,F,Ms. Deborah  Deng,1957-01-06,M,deborah5@adventure-works.com,20000,Partial High School,Clerical,2012-07-10
23325,34,AW00023325,F,Ms. Tiffany E Zimmerman,1956-08-21,M,tiffany20@adventure-works.com,20000,Partial High School,Clerical,2012-07-25
23329,9,AW00023329,F,Ms. Sharon  Raji,1958-05-12,M,sharon26@adventure-works.com,20000,Partial High School,Clerical,2013-08-23
23694,552,AW00023694,M,Mr. Brian L Brooks,1950-08-20,M,brian13@adventure-works.com,20000,Partial High School,Clerical,2013-06-30
23790,543,AW00023790,F,Ms. Isabella  Williams,1960-11-19,M,isabella59@adventure-works.com,20000,Partial High School,Clerical,2013-07-07
23799,298,AW00023799,F,Ms. Carolyn S Chandra,1962-08-14,M,carolyn3@adventure-works.com,20000,Partial High School,Clerical,2013-12-12
23800,331,AW00023800,F,Ms. Kaylee  Cox,1963-04-08,M,kaylee8@adventure-works.com,20000,Partial High School,Clerical,2013-10-06
23801,548,AW00023801,F,Ms. Taylor  Wood,1962-09-05,M,taylor27@adventure-works.com,20000,Partial High School,Clerical,2013-02-15
23802,548,AW00023802,F,Ms. Emily S Diaz,1968-11-19,M,emily47@adventure-works.com,20000,Partial High School,Clerical,2013-12-03
23803,62,AW00023803,M,Mr. Bernard  Thames,1962-11-14,M,bernard1@adventure-works.com,20000,Partial High School,Clerical,2013-06-05
24257,18,AW00024257,M,Mr. Alan  Shen,1959-01-08,M,alan3@adventure-works.com,20000,Partial High School,Clerical,2012-10-25
24266,9,AW00024266,M,Mr. Melvin L Chander,1954-08-25,M,melvin14@adventure-works.com,20000,Partial High School,Clerical,2012-10-01
24270,2,AW00024270,F,Ms. Latasha  Ortega,1955-11-12,M,latasha22@adventure-works.com,20000,Partial High School,Clerical,2012-10-11
24271,21,AW00024271,M,Mr. Leonard J Shen,1955-10-19,M,leonard3@adventure-works.com,20000,Partial High School,Clerical,2012-10-14
24272,15,AW00024272,F,Ms. Martha D Wang,1962-02-12,M,martha1@adventure-works.com,20000,Partial High School,Clerical,2012-10-10
24273,18,AW00024273,F,Ms. Monique R Sanz,1962-03-07,M,monique16@adventure-works.com,20000,Partial High School,Clerical,2012-10-10
24274,27,AW00024274,M,Mr. Shaun  Shan,1956-08-02,M,shaun11@adventure-works.com,20000,Partial High School,Clerical,2012-10-30
24748,50,AW00024748,M,Mr. Jose  Collins,1962-10-24,M,jose40@adventure-works.com,20000,Partial High School,Clerical,2013-02-23
24749,311,AW00024749,M,Mr. Marshall C Guo,1979-09-20,M,marshall16@adventure-works.com,20000,Partial High School,Clerical,2013-09-24
24750,352,AW00024750,F,Ms. Destiny A Barnes,1963-05-13,M,destiny51@adventure-works.com,20000,Partial High School,Clerical,2013-10-08
25021,2,AW00025021,M,Mr. Edwin K Sharma,1955-08-04,M,edwin32@adventure-works.com,20000,Partial High School,Clerical,2012-08-05
25022,18,AW00025022,F,Ms. Patricia  Perez,1962-09-09,M,patricia22@adventure-works.com,20000,Partial High School,Clerical,2012-08-14
25026,24,AW00025026,M,Mr. Mitchell H Andersen,1957-11-03,M,mitchell12@adventure-works.com,20000,Partial High School,Clerical,2013-02-27
25350,301,AW00025350,M,Mr. Alberto  Alonso,1962-08-24,M,alberto9@adventure-works.com,20000,Partial High School,Clerical,2013-09-12
25351,545,AW00025351,F,Ms. Jordan  Phillips,1968-10-19,M,jordan34@adventure-works.com,20000,Partial High School,Clerical,2013-04-05
25352,542,AW00025352,M,Mr. Brandon S Martinez,1962-08-14,M,brandon44@adventure-works.com,20000,Partial High School,Clerical,2013-09-03
25355,614,AW00025355,M,Mr. Richard  Smith,1962-12-01,M,richard40@adventure-works.com,20000,Partial High School,Clerical,2013-08-03
25356,612,AW00025356,M,Mr. Jonathan A Miller,1968-10-19,M,jonathan56@adventure-works.com,20000,Partial High School,Clerical,2013-04-18
25357,302,AW00025357,M,Mr. Marcus E Foster,1968-07-19,M,marcus66@adventure-works.com,20000,Partial High School,Clerical,2013-10-08
25416,359,AW00025416,M,Mr. Jack  Coleman,1924-12-03,M,jack6@adventure-works.com,20000,Partial High School,Clerical,2013-07-19
